;[ 5.42333 43.52833];[ 6.3861 43.3831];[ 5.78333 43.96167];[ 5.41333 43.88   ]
2013-09-30;76.79999757558107;55.000000178813934;67.6999996304512;65.60000041127205
2013-10-31;46.900000140070915;47.99999962747097;88.30000001937151;70.40000016987324
2013-11-30;45.899999499320984;45.59999982267618;53.300000078976154;56.099999859929085
2013-12-31;82.80000029504299;72.30000101029873;91.49999984353781;86.79999937862158
2014-01-31;129.70000018179417;141.3999995663762;123.30000115931034;127.09999930858612
2014-02-28;113.6000013500452;100.40000058710575;84.79999977350235;100.9999984279275
2014-03-31;39.50000038743019;36.20000075548887;57.399999246001244;50.499999925494194
2014-04-30;39.299999460577965;28.300000049173832;58.90000009536743;51.300000332295895
2014-05-31;33.200000047683716;40.59999996423721;44.10000032186508;48.70000069588423
2014-06-30;39.99999997764826;33.70000011473894;60.80000001192093;40.49999989569187
2014-07-31;24.99999988824129;21.500000149011612;75.29999982565641;51.300000101327896
2014-08-31;37.0000002682209;30.300000183284283;59.300000086426735;56.89999957382679
2014-09-30;81.19999963790178;60.100000225007534;77.50000020116568;88.3000005632639
2014-10-31;37.0;61.29999928176403;41.0000004991889;46.99999998509884
2014-11-30;202.0000018849969;260.0;294.30000096559525;267.2000045776367
2014-12-31;75.80000115931034;89.2999998703599;76.20000045001507;71.79999989271164
2015-01-31;65.99999964982271;41.69999976456165;59.10000005364418;58.19999999552965
2015-02-28;70.19999952614307;61.499999947845936;55.49999966472387;61.80000041425228
2015-03-31;81.50000062584877;69.89999975264072;63.69999994337559;71.49999989569187
2015-04-30;47.399999894201756;44.80000053346157;69.60000036656857;64.80000002682209
2015-05-31;30.900000259280205;29.699999935925007;52.39999961107969;49.69999969750643
2015-06-30;35.70000033080578;30.999999552965164;63.499999806284904;57.49999985843897
2015-07-31;25.29999978840351;22.500000171363354;40.900000132620335;42.30000042170286
2015-08-31;31.90000007301569;27.499999977648258;66.60000056028366;51.600000359117985
2015-09-30;63.50000123679638;64.99999956041574;76.30000178515911;64.89999958127737
2015-10-31;90.70000130683184;85.50000111758709;173.70000064373016;143.99999977648258
2015-11-30;45.30000014603138;51.69999988377094;79.59999995678663;67.39999978244305
2015-12-31;30.700000062584877;52.70000049471855;42.20000009983778;37.29999961704016
2016-01-31;28.09999980032444;22.999999843537807;52.99999988824129;48.69999996572733
2016-02-29;59.60000028461218;75.60000126063824;60.199999779462814;60.399999767541885
2016-03-31;38.39999982714653;30.300000339746475;48.400000140070915;48.79999954998493
2016-04-30;22.899999886751175;31.50000010430813;39.79999991506338;34.19999995082617
2016-05-31;85.39999830722809;51.99999948590994;119.6999998241663;103.30000053346157
2016-06-30;38.80000028759241;47.1000000834465;57.00000000745058;40.200000025331974
2016-07-31;25.89999994635582;20.900000244379044;45.39999953657389;31.700000375509262
2016-08-31;25.30000014603138;21.50000000745058;40.80000002682209;38.59999983012676
2016-09-30;66.90000020712614;41.29999953508377;57.90000033378601;48.9000004902482
2016-10-31;85.70000061392784;93.90000128000975;146.5000005736947;122.39999987185001
2016-11-30;111.49999859929085;107.49999871104956;145.60000035911798;133.39999975264072
2016-12-31;37.100000478327274;36.59999996423721;35.600000485777855;38.900000154972076
2017-01-31;37.70000037550926;39.000000320374966;19.90000034123659;26.400000043213367
2017-02-28;45.20000007748604;56.00000050663948;74.49999991059303;57.59999988228083
2017-03-31;62.69999951124191;62.99999988079071;94.70000042021275;85.90000110864639
2017-04-30;68.60000041872263;56.400000274181366;75.80000100284815;69.99999998509884
2017-05-31;66.10000006854534;38.69999962300062;79.1000008508563;76.49999976158142
2017-06-30;46.099999368190765;35.7999996393919;59.79999938607216;54.599999971687794
2017-07-31;26.800000302493572;20.099999897181988;39.599999859929085;31.00000014156103
2017-08-31;28.800000056624413;21.80000027269125;45.59999988228083;41.99999964982271
2017-09-30;62.99999965727329;25.199999928474426;47.09999969601631;59.59999918937683
2017-10-31;29.799999944865704;18.900000154972076;51.90000043064356;37.99999985098839
2017-11-30;30.80000028759241;14.100000001490116;35.70000009983778;29.800000242888927
2017-12-31;68.40000046789646;67.60000007599592;70.69999953359365;68.40000005066395
2018-01-31;62.9000004157424;61.900000527501106;67.40000028908253;63.20000006258488
2018-02-28;32.600000105798244;52.09999980032444;26.90000008046627;28.80000051856041
2018-03-31;74.79999905824661;105.19999957084656;96.70000001043081;83.70000060647726
2018-04-30;107.99999956786633;122.9000016450882;128.19999988377094;102.89999977499247
2018-05-31;107.5999976247549;75.40000043064356;114.50000055134296;136.80000015348196
2018-06-30;44.80000036209822;61.89999997615814;59.40000054240227;62.799999460577965
2018-07-31;24.099999979138374;25.70000024139881;39.600000470876694;31.499999977648258
2018-08-31;43.900000140070915;37.99999991059303;83.50000102818012;47.80000013113022
2018-09-30;45.10000018030405;42.000000230968;46.70000024884939;51.19999970495701
2018-10-31;209.7999994456768;227.9000007212162;212.60000067949295;205.39999965578318
2018-11-30;193.80000208318233;212.60000059008598;170.30000120401382;162.1999998986721
2018-12-31;80.49999997764826;46.19999993592501;84.90000002086163;94.09999880194664
2019-01-31;23.500000022351742;23.49999999254942;31.800000570714474;23.999999545514584
2019-02-28;41.8000003695488;41.099999621510506;46.200000278651714;39.699999645352364
2019-03-31;28.000000059604645;29.800000302493572;47.19999999552965;40.30000000447035
2019-04-30;91.39999963343143;71.30000054836273;82.20000060647726;80.000000923872
2019-05-31;50.90000005066395;58.2999996393919;83.60000032931566;72.39999989420176
2019-06-30;47.69999976456165;49.09999990463257;53.799999371171;51.900000005960464
2019-07-31;27.799999572336674;28.30000028759241;46.20000023394823;31.299999862909317
2019-08-31;35.60000015795231;26.40000005811453;42.09999994933605;42.49999988824129
2019-09-30;81.09999988228083;84.1999998986721;67.79999882727861;89.10000013560057
2019-10-31;119.40000104904175;126.50000029057264;144.900000333786;132.40000097453594
2019-11-30;170.59999950230122;179.19999957829714;156.80000174045563;159.39999843388796
2019-12-31;99.80000004917383;101.5000005364418;100.70000038295984;95.7999992147088
