;[ 5.42333 43.52833];[ 6.3861 43.3831];[ 5.78333 43.96167];[ 5.41333 43.88   ]
2007-02-22;0.0;0.10000000149011612;0.30000001192092896;0.30000001192092896
2007-02-23;0.0;0.0;0.0;0.10000000149011612
2007-02-24;5.800000190734863;0.0;8.399999618530273;8.300000190734863
2007-02-25;8.899999618530273;1.899999976158142;7.800000190734863;8.399999618530273
2007-02-26;0.0;2.0999999046325684;0.0;0.0
2007-02-27;0.0;0.0;0.30000001192092896;0.0
2007-02-28;0.0;0.0;0.8999999761581421;0.0
2007-03-01;0.0;0.0;0.8999999761581421;0.0
2007-03-02;0.0;1.2000000476837158;1.2000000476837158;1.100000023841858
2007-03-03;0.0;1.399999976158142;0.699999988079071;1.2999999523162842
2007-03-04;0.0;0.0;0.0;0.0
2007-03-05;0.0;0.0;0.0;0.0
2007-03-06;0.4000000059604645;2.5;1.2000000476837158;1.0
2007-03-07;1.7999999523162842;5.300000190734863;5.400000095367432;3.5999999046325684
2007-03-08;1.7999999523162842;0.0;4.199999809265137;2.799999952316284
2007-03-09;0.10000000149011612;0.0;0.0;0.0
2007-03-10;0.0;0.0;0.0;0.0
2007-03-11;0.0;0.0;0.10000000149011612;0.0
2007-03-12;0.0;0.10000000149011612;0.800000011920929;0.4000000059604645
2007-03-13;0.10000000149011612;0.6000000238418579;1.100000023841858;0.5
2007-03-14;0.30000001192092896;0.800000011920929;1.100000023841858;0.30000001192092896
2007-03-15;0.0;0.0;0.0;0.20000000298023224
2007-03-16;0.20000000298023224;0.10000000149011612;0.800000011920929;1.100000023841858
2007-03-17;0.0;0.0;0.0;0.0
2007-03-18;1.2000000476837158;2.9000000953674316;2.200000047683716;1.600000023841858
2007-03-19;0.0;1.0;0.0;0.0
2007-03-20;0.0;0.0;0.0;0.0
2007-03-21;0.10000000149011612;0.0;0.4000000059604645;0.5
2007-03-22;0.10000000149011612;0.0;0.5;0.5
2007-03-23;0.0;0.10000000149011612;0.8999999761581421;0.0
2007-03-24;0.0;0.0;1.2000000476837158;0.20000000298023224
2007-03-25;0.0;0.0;0.8999999761581421;1.100000023841858
2007-03-26;0.20000000298023224;0.20000000298023224;0.699999988079071;2.299999952316284
2007-03-27;1.7999999523162842;0.30000001192092896;4.5;3.200000047683716
2007-03-28;1.2999999523162842;0.10000000149011612;1.7000000476837158;0.20000000298023224
2007-03-29;1.5;0.10000000149011612;0.0;0.20000000298023224
2007-03-30;2.200000047683716;0.0;0.0;0.5
2007-03-31;2.5999999046325684;2.0999999046325684;3.4000000953674316;2.5
2007-04-01;2.4000000953674316;9.100000381469727;6.300000190734863;4.300000190734863
2007-04-02;0.0;1.899999976158142;0.4000000059604645;2.0
2007-04-03;0.10000000149011612;0.0;0.0;1.399999976158142
2007-04-04;0.0;0.30000001192092896;1.0;0.30000001192092896
2007-04-05;0.6000000238418579;1.0;3.5999999046325684;2.5
2007-04-06;0.10000000149011612;0.30000001192092896;1.7000000476837158;1.2000000476837158
2007-04-07;0.0;0.0;0.5;0.0
2007-04-08;0.0;0.0;1.2999999523162842;0.20000000298023224
2007-04-09;0.0;0.800000011920929;1.0;1.899999976158142
2007-04-10;0.30000001192092896;1.399999976158142;0.20000000298023224;0.6000000238418579
2007-04-11;2.0999999046325684;2.0999999046325684;0.800000011920929;2.4000000953674316
2007-04-12;6.300000190734863;0.4000000059604645;4.900000095367432;3.5999999046325684
2007-04-13;9.5;13.199999809265137;14.0;17.799999237060547
2007-04-14;2.799999952316284;1.2999999523162842;2.799999952316284;5.900000095367432
2007-04-15;0.0;0.0;0.800000011920929;0.20000000298023224
2007-04-16;0.0;1.7000000476837158;3.0;1.7999999523162842
2007-04-17;0.0;0.0;0.0;0.30000001192092896
2007-04-18;0.0;0.0;0.0;0.0
2007-04-19;0.0;0.0;0.0;0.0
2007-04-20;0.0;0.0;0.0;0.20000000298023224
2007-04-21;0.0;0.20000000298023224;0.0;0.20000000298023224
2007-04-22;0.0;0.4000000059604645;0.0;0.10000000149011612
2007-04-23;0.0;0.5;0.0;0.10000000149011612
2007-04-24;0.0;0.6000000238418579;0.0;0.10000000149011612
2007-04-25;0.10000000149011612;0.30000001192092896;0.0;0.0
2007-04-26;0.4000000059604645;0.0;0.30000001192092896;0.0
2007-04-27;0.4000000059604645;0.0;0.30000001192092896;0.0
2007-04-28;2.299999952316284;2.0;4.599999904632568;2.5
2007-04-29;2.0;1.399999976158142;0.800000011920929;1.100000023841858
2007-04-30;6.300000190734863;0.8999999761581421;0.30000001192092896;4.599999904632568
2007-05-01;8.199999809265137;0.30000001192092896;1.2999999523162842;4.300000190734863
2007-05-02;4.800000190734863;4.300000190734863;3.299999952316284;4.0
2007-05-03;12.5;16.899999618530273;10.300000190734863;15.800000190734863
2007-05-04;4.699999809265137;7.199999809265137;1.899999976158142;5.699999809265137
2007-05-05;0.0;2.9000000953674316;0.0;0.8999999761581421
2007-05-06;0.0;2.799999952316284;0.0;0.0
2007-05-07;0.0;1.2999999523162842;0.0;0.0
2007-05-08;0.0;0.4000000059604645;0.0;0.30000001192092896
2007-05-09;0.0;0.0;0.8999999761581421;2.4000000953674316
2007-05-10;0.10000000149011612;0.0;0.5;2.0
2007-05-11;0.0;0.8999999761581421;0.0;0.4000000059604645
2007-05-12;0.30000001192092896;1.0;0.10000000149011612;0.6000000238418579
2007-05-13;1.399999976158142;0.0;4.199999809265137;1.7000000476837158
2007-05-14;0.0;0.800000011920929;0.0;0.0
2007-05-15;0.0;0.0;0.0;0.0
2007-05-16;0.8999999761581421;2.5999999046325684;0.30000001192092896;1.399999976158142
2007-05-17;2.5;1.2000000476837158;2.0;2.5999999046325684
2007-05-18;2.5;0.0;4.900000095367432;4.300000190734863
2007-05-19;0.30000001192092896;0.0;2.5999999046325684;1.7000000476837158
2007-05-20;0.5;0.0;1.2000000476837158;0.4000000059604645
2007-05-21;1.600000023841858;0.10000000149011612;0.10000000149011612;1.5
2007-05-22;2.5999999046325684;2.299999952316284;7.0;6.5
2007-05-23;2.5;3.0999999046325684;6.199999809265137;4.400000095367432
2007-05-24;0.4000000059604645;0.30000001192092896;0.0;0.20000000298023224
2007-05-25;0.0;0.8999999761581421;0.0;0.0
2007-05-26;0.0;0.0;0.5;1.100000023841858
2007-05-27;0.0;0.0;5.400000095367432;3.4000000953674316
2007-05-28;0.699999988079071;1.0;0.30000001192092896;0.0
2007-05-29;0.800000011920929;1.2999999523162842;0.8999999761581421;0.0
2007-05-30;13.199999809265137;1.7000000476837158;10.5;10.399999618530273
2007-05-31;27.0;7.800000190734863;21.600000381469727;23.5
2007-06-01;0.0;0.0;0.0;0.0
2007-06-02;0.0;0.0;0.0;0.0
2007-06-03;0.0;0.5;0.0;1.0
2007-06-04;3.0999999046325684;0.30000001192092896;8.100000381469727;3.0999999046325684
2007-06-05;2.700000047683716;2.200000047683716;14.699999809265137;7.300000190734863
2007-06-06;0.5;4.199999809265137;5.400000095367432;9.0
2007-06-07;0.699999988079071;2.299999952316284;3.700000047683716;11.800000190734863
2007-06-08;0.0;0.5;2.0999999046325684;0.0
2007-06-09;0.0;0.0;3.0;1.899999976158142
2007-06-10;0.0;0.0;0.0;0.0
2007-06-11;0.10000000149011612;0.0;0.6000000238418579;1.899999976158142
2007-06-12;1.0;0.0;0.20000000298023224;0.8999999761581421
2007-06-13;0.5;0.0;1.899999976158142;0.30000001192092896
2007-06-14;0.5;0.800000011920929;0.0;0.30000001192092896
2007-06-15;2.200000047683716;4.400000095367432;2.9000000953674316;3.200000047683716
2007-06-16;1.0;0.0;1.0;1.399999976158142
2007-06-17;0.0;0.0;1.899999976158142;1.7000000476837158
2007-06-18;0.20000000298023224;1.100000023841858;8.0;3.700000047683716
2007-06-19;2.4000000953674316;1.2999999523162842;0.0;0.0
2007-06-20;0.30000001192092896;0.20000000298023224;0.6000000238418579;2.0
2007-06-21;0.30000001192092896;0.4000000059604645;0.4000000059604645;0.800000011920929
2007-06-22;0.0;0.6000000238418579;0.0;0.0
2007-06-23;0.0;0.0;0.0;0.0
2007-06-24;0.0;0.0;0.0;0.6000000238418579
2007-06-25;0.6000000238418579;0.0;1.5;1.5
2007-06-26;0.0;1.0;0.30000001192092896;0.20000000298023224
2007-06-27;0.30000001192092896;1.399999976158142;0.8999999761581421;0.800000011920929
2007-06-28;0.10000000149011612;0.0;0.0;0.4000000059604645
2007-06-29;0.8999999761581421;0.0;1.0;0.699999988079071
2007-06-30;1.399999976158142;0.20000000298023224;1.600000023841858;0.20000000298023224
2007-07-01;0.4000000059604645;0.10000000149011612;0.0;0.20000000298023224
2007-07-02;0.10000000149011612;0.5;0.0;0.10000000149011612
2007-07-03;0.0;1.0;0.0;0.0
2007-07-04;1.2000000476837158;0.800000011920929;0.0;0.0
2007-07-05;0.30000001192092896;0.0;0.30000001192092896;0.800000011920929
2007-07-06;2.700000047683716;0.10000000149011612;2.5;3.299999952316284
2007-07-07;0.30000001192092896;0.10000000149011612;2.9000000953674316;1.100000023841858
2007-07-08;0.30000001192092896;0.0;1.100000023841858;0.20000000298023224
2007-07-09;0.0;1.2999999523162842;0.0;0.0
2007-07-10;0.0;0.0;0.0;0.10000000149011612
2007-07-11;1.399999976158142;0.0;0.5;1.600000023841858
2007-07-12;0.5;0.0;1.5;0.4000000059604645
2007-07-13;0.0;0.0;0.20000000298023224;1.100000023841858
2007-07-14;0.0;0.10000000149011612;0.800000011920929;0.699999988079071
2007-07-15;0.20000000298023224;1.0;2.0;0.8999999761581421
2007-07-16;1.7000000476837158;1.7999999523162842;2.299999952316284;2.5
2007-07-17;1.0;0.0;0.0;0.20000000298023224
2007-07-18;0.8999999761581421;0.0;1.2999999523162842;1.100000023841858
2007-07-19;0.20000000298023224;0.0;0.30000001192092896;2.0999999046325684
2007-07-20;0.0;0.10000000149011612;0.0;0.10000000149011612
2007-07-21;0.0;0.20000000298023224;0.0;0.0
2007-07-22;0.800000011920929;1.7000000476837158;0.5;0.6000000238418579
2007-07-23;0.10000000149011612;0.0;1.600000023841858;1.399999976158142
2007-07-24;0.0;0.20000000298023224;0.0;0.0
2007-07-25;0.0;0.6000000238418579;1.5;1.2999999523162842
2007-07-26;0.20000000298023224;0.0;1.5;0.699999988079071
2007-07-27;1.7999999523162842;1.600000023841858;2.200000047683716;1.7000000476837158
2007-07-28;2.5999999046325684;0.4000000059604645;2.5;2.700000047683716
2007-07-29;0.0;0.0;0.0;0.0
2007-07-30;0.0;0.0;0.0;0.10000000149011612
2007-07-31;0.0;0.0;0.20000000298023224;0.0
2007-08-01;0.0;0.20000000298023224;1.100000023841858;0.6000000238418579
2007-08-02;1.2000000476837158;0.800000011920929;0.699999988079071;0.30000001192092896
2007-08-03;0.0;0.0;0.0;0.4000000059604645
2007-08-04;0.800000011920929;0.0;0.10000000149011612;2.0
2007-08-05;0.6000000238418579;0.20000000298023224;2.299999952316284;0.800000011920929
2007-08-06;0.20000000298023224;1.7000000476837158;2.5;0.30000001192092896
2007-08-07;0.30000001192092896;3.200000047683716;1.399999976158142;0.6000000238418579
2007-08-08;0.0;0.0;0.0;0.0
2007-08-09;0.20000000298023224;0.0;0.10000000149011612;1.899999976158142
2007-08-10;0.10000000149011612;0.0;0.5;0.10000000149011612
2007-08-11;0.699999988079071;0.0;2.700000047683716;2.700000047683716
2007-08-12;0.4000000059604645;0.0;0.699999988079071;1.0
2007-08-13;0.20000000298023224;0.0;0.30000001192092896;0.6000000238418579
2007-08-14;0.10000000149011612;0.0;0.20000000298023224;0.6000000238418579
2007-08-15;1.5;0.10000000149011612;1.5;1.899999976158142
2007-08-16;1.2000000476837158;1.100000023841858;1.5;0.5
2007-08-17;0.30000001192092896;0.30000001192092896;0.0;0.0
2007-08-18;0.0;0.0;0.30000001192092896;1.2000000476837158
2007-08-19;0.10000000149011612;0.30000001192092896;0.4000000059604645;0.699999988079071
2007-08-20;1.0;0.699999988079071;0.6000000238418579;0.0
2007-08-21;0.0;0.0;3.200000047683716;0.0
2007-08-22;0.0;0.0;0.699999988079071;0.0
2007-08-23;0.0;0.0;0.0;0.10000000149011612
2007-08-24;0.0;0.10000000149011612;0.0;0.10000000149011612
2007-08-25;1.100000023841858;1.0;2.200000047683716;1.7000000476837158
2007-08-26;2.0999999046325684;0.10000000149011612;4.300000190734863;3.0
2007-08-27;0.6000000238418579;0.4000000059604645;0.30000001192092896;0.8999999761581421
2007-08-28;0.20000000298023224;0.20000000298023224;0.0;0.0
2007-08-29;0.0;0.0;1.399999976158142;0.6000000238418579
2007-08-30;1.0;0.0;0.800000011920929;0.4000000059604645
2007-08-31;0.800000011920929;0.0;0.0;1.7999999523162842
2007-09-01;0.0;0.0;0.0;0.5
2007-09-02;4.5;0.20000000298023224;1.2999999523162842;2.799999952316284
2007-09-03;0.0;0.5;1.600000023841858;0.4000000059604645
2007-09-04;0.0;0.4000000059604645;0.0;0.0
2007-09-05;0.0;0.0;0.0;0.4000000059604645
2007-09-06;0.0;0.0;0.0;0.20000000298023224
2007-09-07;1.100000023841858;0.0;0.6000000238418579;1.7999999523162842
2007-09-08;0.0;0.10000000149011612;1.2000000476837158;0.0
2007-09-09;2.200000047683716;0.0;1.5;1.100000023841858
2007-09-10;0.5;0.4000000059604645;0.30000001192092896;0.0
2007-09-11;0.4000000059604645;0.0;0.699999988079071;0.6000000238418579
2007-09-12;0.4000000059604645;0.0;0.4000000059604645;1.100000023841858
2007-09-13;6.199999809265137;0.4000000059604645;2.9000000953674316;3.0999999046325684
2007-09-14;2.0;0.10000000149011612;1.100000023841858;0.8999999761581421
2007-09-15;0.0;0.0;0.0;1.100000023841858
2007-09-16;0.0;0.0;0.0;0.0
2007-09-17;0.0;0.0;0.0;0.0
2007-09-18;0.0;0.0;0.0;0.0
2007-09-19;0.0;0.0;0.0;0.0
2007-09-20;0.20000000298023224;0.30000001192092896;1.0;0.5
2007-09-21;0.699999988079071;0.8999999761581421;1.0;1.899999976158142
2007-09-22;1.0;0.5;0.0;0.8999999761581421
2007-09-23;2.4000000953674316;0.0;0.30000001192092896;0.30000001192092896
2007-09-24;4.599999904632568;0.0;1.2999999523162842;0.699999988079071
2007-09-25;0.0;0.10000000149011612;0.0;0.0
2007-09-26;0.0;0.0;0.0;0.0
2007-09-27;0.0;0.20000000298023224;0.4000000059604645;0.0
2007-09-28;0.0;0.10000000149011612;9.699999809265137;0.6000000238418579
2007-09-29;3.200000047683716;0.0;19.899999618530273;14.5
2007-09-30;0.0;0.0;0.0;0.20000000298023224
2007-10-01;0.10000000149011612;0.30000001192092896;0.0;0.0
2007-10-02;0.20000000298023224;0.20000000298023224;0.0;0.0
2007-10-03;2.200000047683716;0.30000001192092896;0.6000000238418579;1.7000000476837158
2007-10-04;1.2999999523162842;0.20000000298023224;0.0;0.0
2007-10-05;0.10000000149011612;0.0;0.699999988079071;0.6000000238418579
2007-10-06;0.0;0.0;2.4000000953674316;1.100000023841858
2007-10-07;0.0;0.0;0.0;0.0
2007-10-08;1.2000000476837158;0.0;0.0;0.0
2007-10-09;0.0;0.0;0.0;0.0
2007-10-10;0.0;0.0;0.699999988079071;0.6000000238418579
2007-10-11;0.0;0.0;1.0;0.8999999761581421
2007-10-12;0.4000000059604645;0.0;0.0;0.699999988079071
2007-10-13;0.800000011920929;0.10000000149011612;0.20000000298023224;0.0
2007-10-14;0.20000000298023224;0.0;0.5;0.30000001192092896
2007-10-15;0.0;0.0;0.5;1.2999999523162842
2007-10-16;0.0;0.0;0.10000000149011612;0.5
2007-10-17;0.10000000149011612;0.10000000149011612;0.0;0.0
2007-10-18;1.100000023841858;0.0;0.4000000059604645;0.4000000059604645
2007-10-19;0.0;0.0;0.0;0.0
2007-10-20;0.0;0.10000000149011612;0.0;0.0
2007-10-21;0.0;0.10000000149011612;0.0;0.0
2007-10-22;0.0;0.0;0.0;0.0
2007-10-23;0.0;0.0;0.0;0.0
2007-10-24;1.899999976158142;0.0;0.800000011920929;0.8999999761581421
2007-10-25;6.5;1.2000000476837158;4.199999809265137;4.800000190734863
2007-10-26;4.199999809265137;3.299999952316284;8.0;4.699999809265137
2007-10-27;0.0;0.699999988079071;1.2000000476837158;0.0
2007-10-28;0.0;0.0;0.0;0.0
2007-10-29;0.0;0.0;0.0;0.0
2007-10-30;0.0;0.0;0.0;0.0
2007-10-31;0.0;0.0;0.0;0.0
2007-11-01;0.0;0.0;0.0;0.0
2007-11-02;0.0;0.0;0.4000000059604645;0.0
2007-11-03;0.0;0.0;0.0;0.10000000149011612
2007-11-04;0.0;0.0;0.0;0.5
2007-11-05;0.0;0.0;0.6000000238418579;0.0
2007-11-06;0.0;0.0;1.5;0.30000001192092896
2007-11-07;0.0;0.0;0.4000000059604645;0.4000000059604645
2007-11-08;0.6000000238418579;0.0;0.30000001192092896;1.0
2007-11-09;0.699999988079071;0.0;0.20000000298023224;0.6000000238418579
2007-11-10;0.0;0.10000000149011612;2.0999999046325684;0.5
2007-11-11;0.5;1.0;0.699999988079071;0.8999999761581421
2007-11-12;0.0;0.4000000059604645;0.0;0.0
2007-11-13;0.0;0.20000000298023224;0.10000000149011612;0.6000000238418579
2007-11-14;0.10000000149011612;0.4000000059604645;0.20000000298023224;0.4000000059604645
2007-11-15;0.0;0.0;0.0;0.0
2007-11-16;0.0;0.0;0.0;0.0
2007-11-17;0.0;0.0;0.0;0.0
2007-11-18;0.0;0.0;0.4000000059604645;0.30000001192092896
2007-11-19;0.699999988079071;0.0;1.7999999523162842;1.899999976158142
2007-11-20;2.0999999046325684;0.4000000059604645;6.099999904632568;4.900000095367432
2007-11-21;4.300000190734863;3.4000000953674316;11.800000190734863;8.0
2007-11-22;9.800000190734863;26.799999237060547;15.399999618530273;13.899999618530273
2007-11-23;4.300000190734863;23.100000381469727;7.900000095367432;7.400000095367432
2007-11-24;5.699999809265137;16.799999237060547;3.5;3.700000047683716
2007-11-25;0.10000000149011612;4.199999809265137;2.0999999046325684;0.0
2007-11-26;0.0;0.0;0.6000000238418579;2.799999952316284
2007-11-27;0.0;0.0;0.0;0.0
2007-11-28;0.0;0.0;0.0;0.20000000298023224
2007-11-29;0.0;0.0;0.0;0.0
2007-11-30;0.10000000149011612;0.10000000149011612;2.5999999046325684;1.399999976158142
2007-12-01;1.2999999523162842;0.4000000059604645;1.399999976158142;1.600000023841858
2007-12-02;0.0;1.0;1.100000023841858;0.6000000238418579
2007-12-03;0.20000000298023224;3.4000000953674316;5.199999809265137;3.0
2007-12-04;0.0;0.0;0.0;0.0
2007-12-05;0.0;0.0;0.0;0.0
2007-12-06;0.0;0.0;0.0;1.7999999523162842
2007-12-07;0.5;0.6000000238418579;0.0;0.8999999761581421
2007-12-08;2.0999999046325684;1.5;2.0999999046325684;0.8999999761581421
2007-12-09;11.199999809265137;4.699999809265137;6.199999809265137;10.5
2007-12-10;1.899999976158142;0.0;0.800000011920929;1.2000000476837158
2007-12-11;0.0;0.0;0.0;1.2999999523162842
2007-12-12;0.0;0.0;0.0;0.0
2007-12-13;0.0;0.0;0.0;0.0
2007-12-14;0.0;0.20000000298023224;0.0;0.0
2007-12-15;0.0;0.8999999761581421;0.0;0.0
2007-12-16;0.0;0.0;0.0;0.0
2007-12-17;0.0;0.0;0.0;0.0
2007-12-18;0.0;0.0;0.0;0.0
2007-12-19;0.0;0.0;0.0;0.0
2007-12-20;0.0;0.0;0.0;0.0
2007-12-21;0.5;1.2000000476837158;0.30000001192092896;0.30000001192092896
2007-12-22;2.0999999046325684;3.700000047683716;1.5;1.7000000476837158
2007-12-23;2.299999952316284;10.100000381469727;2.9000000953674316;3.0999999046325684
2007-12-24;0.5;4.900000095367432;0.800000011920929;0.0
2007-12-25;0.0;0.0;0.0;0.0
2007-12-26;0.0;0.0;0.0;0.0
2007-12-27;0.0;0.0;0.0;0.0
2007-12-28;0.0;0.0;0.0;0.10000000149011612
2007-12-29;0.0;0.0;0.4000000059604645;0.4000000059604645
2007-12-30;0.0;0.0;0.0;0.0
2007-12-31;0.0;0.0;0.0;0.0
2008-01-01;0.0;0.0;0.0;0.0
2008-01-02;0.5;4.5;0.800000011920929;0.8999999761581421
2008-01-03;0.699999988079071;5.400000095367432;3.5999999046325684;2.299999952316284
2008-01-04;3.5;14.600000381469727;3.5999999046325684;4.900000095367432
2008-01-05;5.599999904632568;4.800000190734863;3.5999999046325684;5.599999904632568
2008-01-06;4.900000095367432;5.0;6.699999809265137;7.099999904632568
2008-01-07;2.200000047683716;0.699999988079071;2.0;5.199999809265137
2008-01-08;0.0;0.0;0.0;0.0
2008-01-09;0.8999999761581421;2.0999999046325684;0.0;1.399999976158142
2008-01-10;1.899999976158142;5.0;2.5;1.899999976158142
2008-01-11;5.599999904632568;9.600000381469727;12.5;9.699999809265137
2008-01-12;2.799999952316284;2.200000047683716;2.0999999046325684;4.5
2008-01-13;0.0;0.0;0.0;0.0
2008-01-14;3.4000000953674316;2.9000000953674316;2.4000000953674316;4.599999904632568
2008-01-15;5.400000095367432;4.900000095367432;5.699999809265137;5.599999904632568
2008-01-16;3.5999999046325684;3.299999952316284;6.099999904632568;4.0
2008-01-17;2.200000047683716;0.4000000059604645;4.0;3.200000047683716
2008-01-18;0.800000011920929;0.0;2.799999952316284;2.5
2008-01-19;0.0;0.0;0.699999988079071;0.6000000238418579
2008-01-20;0.0;0.4000000059604645;0.0;0.0
2008-01-21;0.0;1.2999999523162842;1.7000000476837158;1.399999976158142
2008-01-22;0.10000000149011612;0.0;0.20000000298023224;1.2999999523162842
2008-01-23;0.0;0.0;0.0;0.0
2008-01-24;0.0;0.0;0.0;0.0
2008-01-25;0.800000011920929;0.30000001192092896;0.6000000238418579;0.0
2008-01-26;0.5;0.8999999761581421;1.7999999523162842;1.2000000476837158
2008-01-27;0.5;0.6000000238418579;3.4000000953674316;1.899999976158142
2008-01-28;0.10000000149011612;0.0;0.0;0.10000000149011612
2008-01-29;0.0;0.30000001192092896;0.0;0.0
2008-01-30;0.0;0.8999999761581421;0.0;0.0
2008-01-31;0.800000011920929;0.0;0.4000000059604645;0.800000011920929
2008-02-01;11.899999618530273;1.7999999523162842;2.200000047683716;4.0
2008-02-02;4.800000190734863;4.400000095367432;1.100000023841858;1.100000023841858
2008-02-03;3.0;1.2000000476837158;4.599999904632568;3.4000000953674316
2008-02-04;5.300000190734863;5.0;7.400000095367432;4.0
2008-02-05;0.0;0.0;0.4000000059604645;1.2999999523162842
2008-02-06;0.0;1.399999976158142;1.600000023841858;2.0999999046325684
2008-02-07;0.0;0.0;0.0;1.2000000476837158
2008-02-08;0.0;0.0;0.0;0.0
2008-02-09;0.0;0.0;0.0;0.0
2008-02-10;0.0;0.30000001192092896;0.4000000059604645;0.0
2008-02-11;0.0;0.0;0.0;0.0
2008-02-12;0.0;0.0;0.30000001192092896;0.20000000298023224
2008-02-13;0.5;0.20000000298023224;0.4000000059604645;0.699999988079071
2008-02-14;0.20000000298023224;0.20000000298023224;0.30000001192092896;0.4000000059604645
2008-02-15;0.0;0.0;0.0;0.0
2008-02-16;0.0;0.0;0.0;0.0
2008-02-17;0.0;0.20000000298023224;0.0;0.0
2008-02-18;0.0;0.0;0.10000000149011612;0.20000000298023224
2008-02-19;0.10000000149011612;0.0;0.6000000238418579;0.6000000238418579
2008-02-20;0.5;0.10000000149011612;0.6000000238418579;1.100000023841858
2008-02-21;0.20000000298023224;0.0;0.5;0.20000000298023224
2008-02-22;0.0;0.0;0.20000000298023224;0.0
2008-02-23;0.10000000149011612;0.4000000059604645;0.10000000149011612;0.10000000149011612
2008-02-24;0.10000000149011612;0.30000001192092896;1.2000000476837158;1.0
2008-02-25;0.0;1.399999976158142;1.2999999523162842;0.20000000298023224
2008-02-26;0.10000000149011612;1.2000000476837158;0.0;0.10000000149011612
2008-02-27;0.20000000298023224;0.0;0.30000001192092896;0.4000000059604645
2008-02-28;0.4000000059604645;0.0;1.0;0.0
2008-02-29;0.6000000238418579;3.5999999046325684;2.9000000953674316;2.0999999046325684
2008-03-01;3.0999999046325684;3.299999952316284;3.4000000953674316;3.5
2008-03-02;1.2999999523162842;0.0;0.0;0.0
2008-03-03;0.0;0.0;0.0;0.0
2008-03-04;0.0;0.0;0.0;0.0
2008-03-05;0.0;0.5;0.0;0.0
2008-03-06;0.0;0.0;1.899999976158142;0.800000011920929
2008-03-07;0.0;0.0;0.6000000238418579;0.10000000149011612
2008-03-08;0.0;0.30000001192092896;0.5;1.100000023841858
